id,name,type,parts_count,part_1_link,part_1_duration,part_2_link,part_2_duration,part_3_link,part_3_duration,venue,read_type,series
398466,سوره انعام آیات 151 تا آخر، ضحی، انشراح، تین,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309580&VALID=TRUE&q=11,23:07,,,,,مصر ، شهر قاهره ، اذاعة القرآن,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398468,سوره واقعه آیات 1 تا آخر، طارق,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309582&VALID=TRUE&q=11,35:59,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398471,سوره حجر آیات 85 تا آخر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=308578&VALID=TRUE&q=11,9:24,,,,,مصر ، شهر قاهره ، مسجد امام حسین ( ع ),تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
399995,سوره مریم آیات 2 تا 36، تكویر,,0,http://player.iranseda.ir/quran-player/?g=399995&w=46,,,,,,,,
400001,سوره قصص آیات 5 تا 28,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=400898&VALID=TRUE&q=11,47:03,,,,,مصر، شهر قاهره، مسجد امام شافعی,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400002,سوره اسراء آیات 1 تا 25، تكویر، شمس,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=400895&VALID=TRUE&q=11,39:10,,,,,سوریه، شهر حلب,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400003,سوره مدثر، قیامه,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=404300&VALID=TRUE&q=11,50:03,,,,,,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400008,سوره واقعه آیات 75 تا آخر، طارق,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=402910&VALID=TRUE&q=11,15:48,,,,,عراق,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400022,سوره قمر 49 تا آخر، رحمن 1 تا 27,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=326564&VALID=TRUE&q=11,19:54,,,,,عراق,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400233,سوره مریم آیات 1تا 34,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=400859&VALID=TRUE&q=11,33:14,,,,,سوریه، شهر حماه، مسجد جامع الاعلی الکبیر,تلاوت مستقل,شاهكار هاي تلاوت قرآن
400234,سوره ذاریات آیات 15 تا 30، مطففین 18 تا 28، انشقاق,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=400600&VALID=TRUE&q=11,32:10,,,,,سوریه، شهر دمشق، مسجد مازی,تلاوت مستقل,شاهكار هاي تلاوت قرآن
432825,سوره حج  آیات 23 تا 37، حاقه 1 تا 18,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=333057&VALID=TRUE&q=11,44:11,,,,,مصر، شهر قاهره، مسجد سلامه راضی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
432846,سوره فصلت آیات 30 تا 46، شمس,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=333062&VALID=TRUE&q=11,30:36,,,,,کویت، مسجد سوق الکبیر,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
529963,سوره نور آیات 6 تا 18,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=416314&VALID=TRUE&q=11,14:21,,,,,,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
616705,سوره شوری آیات 49 تا آخر، قیامه، قدر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=473401&VALID=TRUE&q=11,27:07,,,,,مصر، شهر قاهره، مسجد امام حسین (ع),تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
626264,سوره تحریم، حاقه 1 تا 10,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=484264&VALID=TRUE&q=11,28:39,,,,,مصر، شهر قاهره، مسجد امام حسین (ع),تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
726182,تلاوت مورد تحسین رهبر شهید سوره یوسف (ع) (آیات 23 و 24),تحقیق,0,http://player.iranseda.ir/quran-player/?g=726182&w=46,,,,,,,تلاوت مستقل,شاهكار هاي تلاوت قرآن
